id,transaction_type,transaction_date,account,vehicle_id,customer_id,amount,description
1,revenue,2025-08-28,Revenue - Transport Services,1,1,101381.69,Revenue 2025-08 | BUS-101 | ABC Logistics Pvt Ltd
694,revenue,2026-05-28,Revenue - Transport Services,7,2,56391.21,Revenue 2026-05 | TRK-102 | XYZ Manufacturing Ltd
695,revenue,2026-06-28,Revenue - Transport Services,7,8,66209.01,Revenue 2026-06 | TRK-102 | STU Exports Ltd
696,revenue,2026-06-28,Revenue - Transport Services,7,5,153679.96,Revenue 2026-06 | TRK-102 | JKL Pharma Ltd
697,revenue,2026-06-28,Revenue - Transport Services,7,7,170863.34,Revenue 2026-06 | TRK-102 | PQR Infrastructure
698,revenue,2026-06-28,Revenue - Transport Services,7,3,138462.74,Revenue 2026-06 | TRK-102 | DEF Industries
699,revenue,2026-06-28,Revenue - Transport Services,7,1,169984.83,Revenue 2026-06 | TRK-102 | ABC Logistics Pvt Ltd
700,revenue,2026-06-28,Revenue - Transport Services,7,2,17583.29,Revenue 2026-06 | TRK-102 | XYZ Manufacturing Ltd
701,revenue,2026-06-28,Revenue - Transport Services,7,4,129196.02,Revenue 2026-06 | TRK-102 | GHI Travels & Tours
702,revenue,2026-06-28,Revenue - Transport Services,7,6,58397.42,Revenue 2026-06 | TRK-102 | MNO Textiles
703,revenue,2026-07-28,Revenue - Transport Services,7,1,207611.44,Revenue 2026-07 | TRK-102 | ABC Logistics Pvt Ltd
704,revenue,2026-07-28,Revenue - Transport Services,7,6,153837.31,Revenue 2026-07 | TRK-102 | MNO Textiles
705,revenue,2026-07-28,Revenue - Transport Services,7,2,176320.34,Revenue 2026-07 | TRK-102 | XYZ Manufacturing Ltd
706,revenue,2026-07-28,Revenue - Transport Services,7,3,179303.33,Revenue 2026-07 | TRK-102 | DEF Industries
707,revenue,2026-07-28,Revenue - Transport Services,7,5,206268.93,Revenue 2026-07 | TRK-102 | JKL Pharma Ltd
708,revenue,2026-07-28,Revenue - Transport Services,7,8,94500.35,Revenue 2026-07 | TRK-102 | STU Exports Ltd
709,revenue,2026-07-28,Revenue - Transport Services,7,4,94585.22,Revenue 2026-07 | TRK-102 | GHI Travels & Tours
710,revenue,2026-07-28,Revenue - Transport Services,7,7,219430.93,Revenue 2026-07 | TRK-102 | PQR Infrastructure
711,revenue,2026-08-28,Revenue - Transport Services,7,3,36792.59,Revenue 2026-08 | TRK-102 | DEF Industries
712,revenue,2026-08-28,Revenue - Transport Services,7,6,84745.19,Revenue 2026-08 | TRK-102 | MNO Textiles
713,revenue,2026-08-28,Revenue - Transport Services,7,7,125438.99,Revenue 2026-08 | TRK-102 | PQR Infrastructure
714,revenue,2026-08-28,Revenue - Transport Services,7,5,77136.21,Revenue 2026-08 | TRK-102 | JKL Pharma Ltd
715,revenue,2026-08-28,Revenue - Transport Services,7,8,20870.81,Revenue 2026-08 | TRK-102 | STU Exports Ltd
716,revenue,2026-08-28,Revenue - Transport Services,7,4,94876.18,Revenue 2026-08 | TRK-102 | GHI Travels & Tours
717,revenue,2026-08-28,Revenue - Transport Services,7,1,50658.21,Revenue 2026-08 | TRK-102 | ABC Logistics Pvt Ltd
718,revenue,2026-08-28,Revenue - Transport Services,7,2,40781.99,Revenue 2026-08 | TRK-102 | XYZ Manufacturing Ltd
719,revenue,2025-08-28,Revenue - Transport Services,8,7,76838.9,Revenue 2025-08 | TRK-103 | PQR Infrastructure
720,revenue,2025-09-28,Revenue - Transport Services,8,6,154874.86,Revenue 2025-09 | TRK-103 | MNO Textiles
721,revenue,2025-09-28,Revenue - Transport Services,8,3,132425.12,Revenue 2025-09 | TRK-103 | DEF Industries
722,revenue,2025-09-28,Revenue - Transport Services,8,5,62910.23,Revenue 2025-09 | TRK-103 | JKL Pharma Ltd
723,revenue,2025-09-28,Revenue - Transport Services,8,4,81927.93,Revenue 2025-09 | TRK-103 | GHI Travels & Tours
724,revenue,2025-09-28,Revenue - Transport Services,8,1,170604.92,Revenue 2025-09 | TRK-103 | ABC Logistics Pvt Ltd
725,revenue,2025-08-28,Revenue - Transport Services,8,1,33732.37,Revenue 2025-08 | TRK-103 | ABC Logistics Pvt Ltd
726,revenue,2025-09-28,Revenue - Transport Services,8,2,44969.42,Revenue 2025-09 | TRK-103 | XYZ Manufacturing Ltd
727,revenue,2025-09-28,Revenue - Transport Services,8,7,104328.77,Revenue 2025-09 | TRK-103 | PQR Infrastructure
728,revenue,2025-08-28,Revenue - Transport Services,8,5,26422.96,Revenue 2025-08 | TRK-103 | JKL Pharma Ltd
729,revenue,2025-08-28,Revenue - Transport Services,8,2,28719.66,Revenue 2025-08 | TRK-103 | XYZ Manufacturing Ltd
730,revenue,2025-10-28,Revenue - Transport Services,8,2,106805.05,Revenue 2025-10 | TRK-103 | XYZ Manufacturing Ltd
731,revenue,2025-10-28,Revenue - Transport Services,8,1,172250.41,Revenue 2025-10 | TRK-103 | ABC Logistics Pvt Ltd
732,revenue,2025-10-28,Revenue - Transport Services,8,4,57264.99,Revenue 2025-10 | TRK-103 | GHI Travels & Tours
733,revenue,2025-10-28,Revenue - Transport Services,8,5,109473.43,Revenue 2025-10 | TRK-103 | JKL Pharma Ltd
734,revenue,2025-10-28,Revenue - Transport Services,8,6,87782.37,Revenue 2025-10 | TRK-103 | MNO Textiles
735,revenue,2025-09-28,Revenue - Transport Services,8,8,37002.81,Revenue 2025-09 | TRK-103 | STU Exports Ltd
736,revenue,2025-10-28,Revenue - Transport Services,8,7,130504.76,Revenue 2025-10 | TRK-103 | PQR Infrastructure
737,revenue,2025-10-28,Revenue - Transport Services,8,8,34872.81,Revenue 2025-10 | TRK-103 | STU Exports Ltd
738,revenue,2025-11-28,Revenue - Transport Services,8,6,59359.66,Revenue 2025-11 | TRK-103 | MNO Textiles
739,revenue,2025-11-28,Revenue - Transport Services,8,3,75083.61,Revenue 2025-11 | TRK-103 | DEF Industries
740,revenue,2025-11-28,Revenue - Transport Services,8,7,81543.83,Revenue 2025-11 | TRK-103 | PQR Infrastructure
741,revenue,2025-11-28,Revenue - Transport Services,8,1,61134.99,Revenue 2025-11 | TRK-103 | ABC Logistics Pvt Ltd
742,revenue,2025-11-28,Revenue - Transport Services,8,5,152043.28,Revenue 2025-11 | TRK-103 | JKL Pharma Ltd
743,revenue,2025-11-28,Revenue - Transport Services,8,2,120564.61,Revenue 2025-11 | TRK-103 | XYZ Manufacturing Ltd
744,revenue,2025-10-28,Revenue - Transport Services,8,3,90629.3,Revenue 2025-10 | TRK-103 | DEF Industries
745,revenue,2025-11-28,Revenue - Transport Services,8,8,69014.53,Revenue 2025-11 | TRK-103 | STU Exports Ltd
746,revenue,2025-12-28,Revenue - Transport Services,8,4,130231.03,Revenue 2025-12 | TRK-103 | GHI Travels & Tours
747,revenue,2025-11-28,Revenue - Transport Services,8,4,65065.45,Revenue 2025-11 | TRK-103 | GHI Travels & Tours
748,revenue,2025-12-28,Revenue - Transport Services,8,8,142296.2,Revenue 2025-12 | TRK-103 | STU Exports Ltd
749,revenue,2025-12-28,Revenue - Transport Services,8,6,65265.57,Revenue 2025-12 | TRK-103 | MNO Textiles
750,revenue,2025-12-28,Revenue - Transport Services,8,5,180178.54,Revenue 2025-12 | TRK-103 | JKL Pharma Ltd
751,revenue,2025-12-28,Revenue - Transport Services,8,1,85520.46,Revenue 2025-12 | TRK-103 | ABC Logistics Pvt Ltd
752,revenue,2025-12-28,Revenue - Transport Services,8,3,81260.17,Revenue 2025-12 | TRK-103 | DEF Industries
753,revenue,2025-12-28,Revenue - Transport Services,8,7,49245.23,Revenue 2025-12 | TRK-103 | PQR Infrastructure
754,revenue,2025-12-28,Revenue - Transport Services,8,2,120926.24,Revenue 2025-12 | TRK-103 | XYZ Manufacturing Ltd
755,revenue,2026-01-28,Revenue - Transport Services,8,2,73609.17,Revenue 2026-01 | TRK-103 | XYZ Manufacturing Ltd
756,revenue,2026-01-28,Revenue - Transport Services,8,3,160016.02,Revenue 2026-01 | TRK-103 | DEF Industries
757,revenue,2026-01-28,Revenue - Transport Services,8,5,75000.86,Revenue 2026-01 | TRK-103 | JKL Pharma Ltd
758,revenue,2026-01-28,Revenue - Transport Services,8,4,99978.76,Revenue 2026-01 | TRK-103 | GHI Travels & Tours
759,revenue,2026-01-28,Revenue - Transport Services,8,1,153900.42,Revenue 2026-01 | TRK-103 | ABC Logistics Pvt Ltd
760,revenue,2026-01-28,Revenue - Transport Services,8,6,47828.1,Revenue 2026-01 | TRK-103 | MNO Textiles
761,revenue,2026-01-28,Revenue - Transport Services,8,7,95757.48,Revenue 2026-01 | TRK-103 | PQR Infrastructure
762,revenue,2026-02-28,Revenue - Transport Services,8,5,126445.09,Revenue 2026-02 | TRK-103 | JKL Pharma Ltd
763,revenue,2026-02-28,Revenue - Transport Services,8,1,136624.59,Revenue 2026-02 | TRK-103 | ABC Logistics Pvt Ltd
764,revenue,2026-02-28,Revenue - Transport Services,8,8,80688.78,Revenue 2026-02 | TRK-103 | STU Exports Ltd
765,revenue,2026-02-28,Revenue - Transport Services,8,6,124977.05,Revenue 2026-02 | TRK-103 | MNO Textiles
766,revenue,2026-02-28,Revenue - Transport Services,8,3,66448.2,Revenue 2026-02 | TRK-103 | DEF Industries
767,revenue,2026-02-28,Revenue - Transport Services,8,4,65967.45,Revenue 2026-02 | TRK-103 | GHI Travels & Tours
768,revenue,2026-02-28,Revenue - Transport Services,8,7,79871.55,Revenue 2026-02 | TRK-103 | PQR Infrastructure
769,revenue,2026-03-28,Revenue - Transport Services,8,4,65899.12,Revenue 2026-03 | TRK-103 | GHI Travels & Tours
770,revenue,2026-03-28,Revenue - Transport Services,8,8,143184.63,Revenue 2026-03 | TRK-103 | STU Exports Ltd
771,revenue,2026-03-28,Revenue - Transport Services,8,5,113533.65,Revenue 2026-03 | TRK-103 | JKL Pharma Ltd
772,revenue,2026-03-28,Revenue - Transport Services,8,1,54228.7,Revenue 2026-03 | TRK-103 | ABC Logistics Pvt Ltd
773,revenue,2026-03-28,Revenue - Transport Services,8,7,89811.1,Revenue 2026-03 | TRK-103 | PQR Infrastructure
774,revenue,2026-03-28,Revenue - Transport Services,8,3,58524.83,Revenue 2026-03 | TRK-103 | DEF Industries
775,revenue,2026-02-28,Revenue - Transport Services,8,2,34303.81,Revenue 2026-02 | TRK-103 | XYZ Manufacturing Ltd
776,revenue,2026-03-28,Revenue - Transport Services,8,6,40571.57,Revenue 2026-03 | TRK-103 | MNO Textiles
777,revenue,2026-03-28,Revenue - Transport Services,8,2,29304.89,Revenue 2026-03 | TRK-103 | XYZ Manufacturing Ltd
778,revenue,2026-04-28,Revenue - Transport Services,8,2,118629.38,Revenue 2026-04 | TRK-103 | XYZ Manufacturing Ltd
779,revenue,2026-04-28,Revenue - Transport Services,8,6,213033.4,Revenue 2026-04 | TRK-103 | MNO Textiles
780,revenue,2026-04-28,Revenue - Transport Services,8,1,94188.53,Revenue 2026-04 | TRK-103 | ABC Logistics Pvt Ltd
781,revenue,2026-04-28,Revenue - Transport Services,8,7,83319.14,Revenue 2026-04 | TRK-103 | PQR Infrastructure
782,revenue,2026-04-28,Revenue - Transport Services,8,4,154903.55,Revenue 2026-04 | TRK-103 | GHI Travels & Tours
783,revenue,2026-04-28,Revenue - Transport Services,8,3,77325.8,Revenue 2026-04 | TRK-103 | DEF Industries
784,revenue,2026-04-28,Revenue - Transport Services,8,5,25572.0,Revenue 2026-04 | TRK-103 | JKL Pharma Ltd
785,revenue,2026-05-28,Revenue - Transport Services,8,4,149405.55,Revenue 2026-05 | TRK-103 | GHI Travels & Tours
786,revenue,2026-05-28,Revenue - Transport Services,8,6,80115.82,Revenue 2026-05 | TRK-103 | MNO Textiles
787,revenue,2026-05-28,Revenue - Transport Services,8,1,137539.94,Revenue 2026-05 | TRK-103 | ABC Logistics Pvt Ltd
788,revenue,2026-05-28,Revenue - Transport Services,8,3,43242.88,Revenue 2026-05 | TRK-103 | DEF Industries
789,revenue,2026-05-28,Revenue - Transport Services,8,7,123044.44,Revenue 2026-05 | TRK-103 | PQR Infrastructure
790,revenue,2026-05-28,Revenue - Transport Services,8,5,86439.85,Revenue 2026-05 | TRK-103 | JKL Pharma Ltd
791,revenue,2026-05-28,Revenue - Transport Services,8,8,81846.94,Revenue 2026-05 | TRK-103 | STU Exports Ltd
792,revenue,2026-06-28,Revenue - Transport Services,8,7,98837.01,Revenue 2026-06 | TRK-103 | PQR Infrastructure
793,revenue,2026-06-28,Revenue - Transport Services,8,1,180523.91,Revenue 2026-06 | TRK-103 | ABC Logistics Pvt Ltd
794,revenue,2026-06-28,Revenue - Transport Services,8,3,178357.65,Revenue 2026-06 | TRK-103 | DEF Industries
795,revenue,2026-06-28,Revenue - Transport Services,8,6,88924.49,Revenue 2026-06 | TRK-103 | MNO Textiles
796,revenue,2026-06-28,Revenue - Transport Services,8,8,126834.13,Revenue 2026-06 | TRK-103 | STU Exports Ltd
797,revenue,2026-06-28,Revenue - Transport Services,8,4,59907.38,Revenue 2026-06 | TRK-103 | GHI Travels & Tours
798,revenue,2026-06-28,Revenue - Transport Services,8,2,121053.2,Revenue 2026-06 | TRK-103 | XYZ Manufacturing Ltd
799,revenue,2026-05-28,Revenue - Transport Services,8,2,22609.96,Revenue 2026-05 | TRK-103 | XYZ Manufacturing Ltd
800,revenue,2026-06-28,Revenue - Transport Services,8,5,48063.34,Revenue 2026-06 | TRK-103 | JKL Pharma Ltd
801,revenue,2026-07-28,Revenue - Transport Services,8,6,152691.65,Revenue 2026-07 | TRK-103 | MNO Textiles
802,revenue,2026-07-28,Revenue - Transport Services,8,1,243112.86,Revenue 2026-07 | TRK-103 | ABC Logistics Pvt Ltd
803,revenue,2026-07-28,Revenue - Transport Services,8,4,69497.67,Revenue 2026-07 | TRK-103 | GHI Travels & Tours
804,revenue,2026-07-28,Revenue - Transport Services,8,2,108468.98,Revenue 2026-07 | TRK-103 | XYZ Manufacturing Ltd
805,revenue,2026-07-28,Revenue - Transport Services,8,8,45118.57,Revenue 2026-07 | TRK-103 | STU Exports Ltd
806,revenue,2026-07-28,Revenue - Transport Services,8,3,27786.46,Revenue 2026-07 | TRK-103 | DEF Industries
807,revenue,2026-07-28,Revenue - Transport Services,8,7,46384.42,Revenue 2026-07 | TRK-103 | PQR Infrastructure
808,revenue,2026-08-28,Revenue - Transport Services,8,2,34341.48,Revenue 2026-08 | TRK-103 | XYZ Manufacturing Ltd
809,revenue,2026-08-28,Revenue - Transport Services,8,1,43484.66,Revenue 2026-08 | TRK-103 | ABC Logistics Pvt Ltd
810,revenue,2026-08-28,Revenue - Transport Services,8,5,73847.45,Revenue 2026-08 | TRK-103 | JKL Pharma Ltd
811,revenue,2026-08-28,Revenue - Transport Services,8,7,67184.57,Revenue 2026-08 | TRK-103 | PQR Infrastructure
812,revenue,2026-08-28,Revenue - Transport Services,8,3,28073.69,Revenue 2026-08 | TRK-103 | DEF Industries
813,revenue,2026-07-28,Revenue - Transport Services,8,5,30046.66,Revenue 2026-07 | TRK-103 | JKL Pharma Ltd
814,revenue,2026-08-28,Revenue - Transport Services,8,4,15189.6,Revenue 2026-08 | TRK-103 | GHI Travels & Tours
815,revenue,2026-08-28,Revenue - Transport Services,8,6,26927.24,Revenue 2026-08 | TRK-103 | MNO Textiles
816,revenue,2025-09-28,Revenue - Transport Services,9,3,211655.71,Revenue 2025-09 | VAN-101 | DEF Industries
817,revenue,2025-08-28,Revenue - Transport Services,9,2,98278.57,Revenue 2025-08 | VAN-101 | XYZ Manufacturing Ltd
818,revenue,2025-09-28,Revenue - Transport Services,9,5,116587.03,Revenue 2025-09 | VAN-101 | JKL Pharma Ltd
819,revenue,2025-08-28,Revenue - Transport Services,9,6,50061.25,Revenue 2025-08 | VAN-101 | MNO Textiles
820,revenue,2025-09-28,Revenue - Transport Services,9,4,156831.48,Revenue 2025-09 | VAN-101 | GHI Travels & Tours
821,revenue,2025-09-28,Revenue - Transport Services,9,6,296869.88,Revenue 2025-09 | VAN-101 | MNO Textiles
822,revenue,2025-08-28,Revenue - Transport Services,9,4,42236.94,Revenue 2025-08 | VAN-101 | GHI Travels & Tours
823,revenue,2025-08-28,Revenue - Transport Services,9,3,91988.0,Revenue 2025-08 | VAN-101 | DEF Industries
824,revenue,2025-09-28,Revenue - Transport Services,9,8,142539.78,Revenue 2025-09 | VAN-101 | STU Exports Ltd
825,revenue,2025-08-28,Revenue - Transport Services,9,5,42196.79,Revenue 2025-08 | VAN-101 | JKL Pharma Ltd
826,revenue,2025-08-28,Revenue - Transport Services,9,8,39567.93,Revenue 2025-08 | VAN-101 | STU Exports Ltd
827,revenue,2025-09-28,Revenue - Transport Services,9,2,160320.59,Revenue 2025-09 | VAN-101 | XYZ Manufacturing Ltd
828,revenue,2025-09-28,Revenue - Transport Services,9,1,171024.92,Revenue 2025-09 | VAN-101 | ABC Logistics Pvt Ltd
829,revenue,2025-08-28,Revenue - Transport Services,9,1,20032.4,Revenue 2025-08 | VAN-101 | ABC Logistics Pvt Ltd
830,revenue,2025-09-28,Revenue - Transport Services,9,7,219267.23,Revenue 2025-09 | VAN-101 | PQR Infrastructure
831,revenue,2025-10-28,Revenue - Transport Services,9,6,162164.14,Revenue 2025-10 | VAN-101 | MNO Textiles
832,revenue,2025-10-28,Revenue - Transport Services,9,3,175236.42,Revenue 2025-10 | VAN-101 | DEF Industries
833,revenue,2025-10-28,Revenue - Transport Services,9,2,35907.78,Revenue 2025-10 | VAN-101 | XYZ Manufacturing Ltd
834,revenue,2025-10-28,Revenue - Transport Services,9,4,150297.41,Revenue 2025-10 | VAN-101 | GHI Travels & Tours
835,revenue,2025-10-28,Revenue - Transport Services,9,8,138125.66,Revenue 2025-10 | VAN-101 | STU Exports Ltd
836,revenue,2025-10-28,Revenue - Transport Services,9,5,100343.83,Revenue 2025-10 | VAN-101 | JKL Pharma Ltd
837,revenue,2025-10-28,Revenue - Transport Services,9,7,250508.61,Revenue 2025-10 | VAN-101 | PQR Infrastructure
838,revenue,2025-11-28,Revenue - Transport Services,9,2,309160.43,Revenue 2025-11 | VAN-101 | XYZ Manufacturing Ltd
839,revenue,2025-11-28,Revenue - Transport Services,9,8,98630.13,Revenue 2025-11 | VAN-101 | STU Exports Ltd
840,revenue,2025-11-28,Revenue - Transport Services,9,4,297704.3,Revenue 2025-11 | VAN-101 | GHI Travels & Tours
841,revenue,2025-11-28,Revenue - Transport Services,9,1,111165.62,Revenue 2025-11 | VAN-101 | ABC Logistics Pvt Ltd
842,revenue,2025-11-28,Revenue - Transport Services,9,7,145256.08,Revenue 2025-11 | VAN-101 | PQR Infrastructure
843,revenue,2025-11-28,Revenue - Transport Services,9,3,140604.23,Revenue 2025-11 | VAN-101 | DEF Industries
844,revenue,2025-11-28,Revenue - Transport Services,9,5,225762.47,Revenue 2025-11 | VAN-101 | JKL Pharma Ltd
845,revenue,2025-10-28,Revenue - Transport Services,9,1,19716.66,Revenue 2025-10 | VAN-101 | ABC Logistics Pvt Ltd
846,revenue,2025-11-28,Revenue - Transport Services,9,6,152382.51,Revenue 2025-11 | VAN-101 | MNO Textiles
847,revenue,2025-12-28,Revenue - Transport Services,9,6,311236.46,Revenue 2025-12 | VAN-101 | MNO Textiles
848,revenue,2025-12-28,Revenue - Transport Services,9,5,95892.44,Revenue 2025-12 | VAN-101 | JKL Pharma Ltd
849,revenue,2025-12-28,Revenue - Transport Services,9,1,115286.59,Revenue 2025-12 | VAN-101 | ABC Logistics Pvt Ltd
850,revenue,2025-12-28,Revenue - Transport Services,9,7,174942.11,Revenue 2025-12 | VAN-101 | PQR Infrastructure
851,revenue,2025-12-28,Revenue - Transport Services,9,2,169842.8,Revenue 2025-12 | VAN-101 | XYZ Manufacturing Ltd
852,revenue,2025-12-28,Revenue - Transport Services,9,4,177534.84,Revenue 2025-12 | VAN-101 | GHI Travels & Tours
853,revenue,2025-12-28,Revenue - Transport Services,9,8,209947.3,Revenue 2025-12 | VAN-101 | STU Exports Ltd
854,revenue,2026-01-28,Revenue - Transport Services,9,3,185055.82,Revenue 2026-01 | VAN-101 | DEF Industries
855,revenue,2026-01-28,Revenue - Transport Services,9,4,119672.51,Revenue 2026-01 | VAN-101 | GHI Travels & Tours
856,revenue,2026-01-28,Revenue - Transport Services,9,1,103449.88,Revenue 2026-01 | VAN-101 | ABC Logistics Pvt Ltd
857,revenue,2026-01-28,Revenue - Transport Services,9,7,227058.09,Revenue 2026-01 | VAN-101 | PQR Infrastructure
858,revenue,2026-01-28,Revenue - Transport Services,9,5,121318.75,Revenue 2026-01 | VAN-101 | JKL Pharma Ltd
859,revenue,2026-01-28,Revenue - Transport Services,9,6,273875.05,Revenue 2026-01 | VAN-101 | MNO Textiles
860,revenue,2025-12-28,Revenue - Transport Services,9,3,121985.74,Revenue 2025-12 | VAN-101 | DEF Industries
861,revenue,2026-01-28,Revenue - Transport Services,9,8,178743.5,Revenue 2026-01 | VAN-101 | STU Exports Ltd
862,revenue,2026-01-28,Revenue - Transport Services,9,2,151226.83,Revenue 2026-01 | VAN-101 | XYZ Manufacturing Ltd
863,revenue,2026-02-28,Revenue - Transport Services,9,4,78045.23,Revenue 2026-02 | VAN-101 | GHI Travels & Tours
864,revenue,2026-02-28,Revenue - Transport Services,9,2,125026.27,Revenue 2026-02 | VAN-101 | XYZ Manufacturing Ltd
865,revenue,2026-02-28,Revenue - Transport Services,9,6,116193.67,Revenue 2026-02 | VAN-101 | MNO Textiles
866,revenue,2026-02-28,Revenue - Transport Services,9,3,207462.74,Revenue 2026-02 | VAN-101 | DEF Industries
867,revenue,2026-02-28,Revenue - Transport Services,9,7,126047.94,Revenue 2026-02 | VAN-101 | PQR Infrastructure
868,revenue,2026-02-28,Revenue - Transport Services,9,8,248388.07,Revenue 2026-02 | VAN-101 | STU Exports Ltd
869,revenue,2026-02-28,Revenue - Transport Services,9,5,32424.95,Revenue 2026-02 | VAN-101 | JKL Pharma Ltd
870,revenue,2026-02-28,Revenue - Transport Services,9,1,149469.62,Revenue 2026-02 | VAN-101 | ABC Logistics Pvt Ltd
871,revenue,2026-03-28,Revenue - Transport Services,9,6,236845.26,Revenue 2026-03 | VAN-101 | MNO Textiles
872,revenue,2026-03-28,Revenue - Transport Services,9,5,211439.16,Revenue 2026-03 | VAN-101 | JKL Pharma Ltd
873,revenue,2026-03-28,Revenue - Transport Services,9,2,241689.86,Revenue 2026-03 | VAN-101 | XYZ Manufacturing Ltd
874,revenue,2026-03-28,Revenue - Transport Services,9,8,174455.8,Revenue 2026-03 | VAN-101 | STU Exports Ltd
875,revenue,2026-03-28,Revenue - Transport Services,9,4,167013.85,Revenue 2026-03 | VAN-101 | GHI Travels & Tours
